px,py,pz,vx,vy,vz,q1,q2,q3,q4,GPS_px,GPS_py,GPS_pz,IMU_vx,IMU_vy,IMU_vz,drone_id,time
64.48054316,-38.1429916,26.49885523,0.538998094,-0.329231769,0.239013038,0.985877285,0.145032702,0.08373467,0,64.4590521,-38.23081057,26.54659701,0.529668654,-0.343299216,0.246288281,1,128.5
64.53447553,-38.17592032,26.52275091,0.53932374,-0.329287273,0.238956763,0.985855347,0.1451445,0.083799216,0,64.56518632,-38.2202577,26.55732173,0.563491367,-0.333161277,0.208335892,1,128.6
64.58844004,-38.2088544,26.54664081,0.539645071,-0.32934072,0.23889895,0.985833393,0.145256295,0.083863761,0,64.64125696,-38.14411848,26.64914081,0.539144275,-0.342086304,0.279533055,1,128.7
64.64243624,-38.24179361,26.57052477,0.539962051,-0.329392107,0.2388396,0.985811422,0.145368087,0.083928304,0,64.58025585,-38.31362056,26.59158333,0.520925616,-0.3312862,0.23516938,1,128.8
64.69646371,-38.27473775,26.59440264,0.540274646,-0.329441429,0.238778716,0.985789433,0.145479877,0.083992846,0,64.69095909,-38.33437634,26.51266441,0.562495596,-0.342485506,0.247321076,1,128.9
64.75052199,-38.30768662,26.61827427,0.540582821,-0.329488683,0.2387163,0.985767428,0.145591665,0.084057387,0,64.73125643,-38.2107502,26.59696454,0.555652863,-0.348230167,0.227927588,1,129
64.80461065,-38.34064001,26.6421395,0.540886544,-0.329533867,0.238652354,0.985745406,0.14570345,0.084121926,0,64.77805293,-38.36387839,26.67372123,0.506314013,-0.330437453,0.255362156,1,129.1
64.85872922,-38.3735977,26.66599819,0.541185779,-0.329576976,0.238586882,0.985723368,0.145815232,0.084186464,0,64.88591243,-38.43133573,26.65638994,0.548104315,-0.339181295,0.234921471,1,129.2
64.91287727,-38.4065595,26.68985018,0.541480495,-0.329618008,0.238519885,0.985701312,0.145927012,0.084251,0,64.97043804,-38.45170446,26.67398703,0.536180827,-0.321185176,0.248678396,1,129.3
64.96705434,-38.4395252,26.71369532,0.541770659,-0.32965696,0.238451366,0.985679239,0.14603879,0.084315535,0,65.00449956,-38.38023553,26.72621464,0.529714769,-0.310552935,0.25463109,1,129.4
65.02125996,-38.47249458,26.73753345,0.54205624,-0.32969383,0.238381328,0.98565715,0.146150565,0.084380068,0,65.06400445,-38.45940584,26.79343675,0.565359127,-0.324089627,0.234878506,1,129.5
65.07549368,-38.50546744,26.76136443,0.542337205,-0.329728613,0.238309774,0.985635043,0.146262338,0.0844446,0,65.27405451,-38.42339264,26.82276646,0.529493132,-0.340078302,0.232123436,1,129.6
65.12975504,-38.53844357,26.7851881,0.542613525,-0.329761309,0.238236707,0.98561292,0.146374108,0.08450913,0,65.09751829,-38.49693785,26.8368898,0.559572493,-0.336155677,0.24422543,1,129.7
65.18404355,-38.57142277,26.80900431,0.542885168,-0.329791915,0.238162129,0.985590779,0.146485875,0.084573659,0,65.12354373,-38.5396903,26.86200669,0.553717641,-0.35264969,0.214547001,1,129.8
65.23835876,-38.60440481,26.83281291,0.543152106,-0.329820429,0.238086044,0.985568622,0.14659764,0.084638187,0,65.08957896,-38.59612271,26.79869873,0.496364497,-0.271481179,0.274098067,1,129.9
65.29270019,-38.63738949,26.85661376,0.543414308,-0.329846848,0.238008454,0.985546448,0.146709403,0.084702713,0,65.31390284,-38.54760994,26.87568099,0.489846794,-0.337589624,0.230449862,1,130
65.34706737,-38.67037661,26.8804067,0.543671746,-0.329871171,0.237929362,0.985524257,0.146821163,0.084767238,0,65.34967182,-38.70272963,26.80532976,0.546394168,-0.293548356,0.204749851,1,130.1
65.40145981,-38.70336595,26.90419157,0.543924392,-0.329893396,0.237848772,0.985502049,0.14693292,0.084831761,0,65.37436182,-38.66550514,26.90258996,0.537320459,-0.323098222,0.264192464,1,130.2
65.45587703,-38.7363573,26.92796824,0.544172218,-0.329913522,0.237766687,0.985479825,0.147044675,0.084896283,0,65.33740858,-38.71895773,26.93631242,0.518922846,-0.320371236,0.268022601,1,130.3
65.51031855,-38.76935046,26.95173655,0.544415196,-0.329931547,0.23768311,0.985457583,0.147156427,0.084960803,0,65.54617747,-38.81239127,26.93190042,0.546327028,-0.305613883,0.206024385,1,130.4
65.56478388,-38.8023452,26.97549636,0.544653301,-0.32994747,0.237598044,0.985435324,0.147268177,0.085025322,0,65.70750833,-38.81989819,26.95392097,0.542868476,-0.305321491,0.2501529,1,130.5
65.61927253,-38.83534133,26.99924751,0.544886506,-0.32996129,0.237511493,0.985413049,0.147379925,0.085089839,0,65.52995437,-38.76930545,26.94880622,0.534885502,-0.334781374,0.240234726,1,130.6
65.67378401,-38.86833863,27.02298985,0.545114785,-0.329973005,0.237423461,0.985390757,0.147491669,0.085154355,0,65.72493472,-38.87206116,27.05925458,0.521801735,-0.362758795,0.249346055,1,130.7
65.72831782,-38.9013369,27.04672325,0.545338114,-0.329982615,0.237333949,0.985368447,0.147603412,0.085218869,0,65.73368459,-38.92636017,27.06131543,0.492797953,-0.316650224,0.215201035,1,130.8
65.78287347,-38.93433591,27.07044754,0.545556467,-0.32999012,0.237242963,0.985346121,0.147715151,0.085283382,0,65.79387229,-38.91701415,27.110414,0.541203235,-0.357897053,0.229506591,1,130.9
65.83745045,-38.96733546,27.0941626,0.545769821,-0.329995519,0.237150506,0.985323778,0.147826889,0.085347894,0,65.80652485,-39.05230488,27.191472,0.569255777,-0.301657412,0.225111964,1,131
65.89204826,-39.00033534,27.11786825,0.545978153,-0.329998811,0.237056581,0.985301418,0.147938623,0.085412404,0,65.88855922,-39.00172997,27.14013777,0.544309852,-0.357591654,0.249091063,1,131.1
65.94666641,-39.03333534,27.14156437,0.546181439,-0.329999996,0.236961192,0.985279042,0.148050356,0.085476913,0,66.03707189,-38.97482106,27.17630943,0.550410684,-0.360488017,0.250872914,1,131.2
66.00130437,-39.06633525,27.16525081,0.546379658,-0.329999074,0.236864343,0.985256648,0.148162085,0.08554142,0,66.02616583,-39.08839384,27.17701999,0.542251361,-0.302370915,0.276449121,1,131.3
66.05596165,-39.09933485,27.18892741,0.546572787,-0.329996045,0.236766037,0.985234237,0.148273812,0.085605925,0,66.07099973,-39.16953385,27.19230563,0.54202194,-0.283627351,0.228620301,1,131.4
66.11063773,-39.13233394,27.21259404,0.546760806,-0.32999091,0.236666279,0.98521181,0.148385537,0.08567043,0,66.10463594,-39.14557014,27.1560151,0.568564461,-0.308765331,0.249959761,1,131.5
66.1653321,-39.16533231,27.23625055,0.546943693,-0.329983669,0.236565073,0.985189365,0.148497259,0.085734932,0,66.20462209,-39.17654422,27.31255507,0.56933913,-0.313626477,0.229934954,1,131.6
66.22004424,-39.19832974,27.25989679,0.547121429,-0.329974321,0.236462422,0.985166904,0.148608978,0.085799434,0,66.27447538,-39.20349013,27.2601479,0.597482082,-0.33266191,0.275812656,1,131.7
66.27477364,-39.23132603,27.28353262,0.547293994,-0.329962869,0.236358331,0.985144426,0.148720695,0.085863933,0,66.27051595,-39.20639935,27.16110014,0.517234648,-0.348149045,0.245280648,1,131.8
66.32951978,-39.26432096,27.3071579,0.547461369,-0.329949312,0.236252803,0.985121931,0.14883241,0.085928432,0,66.22873415,-39.27531833,27.35904539,0.522462073,-0.336086132,0.232784486,1,131.9
66.38428213,-39.29731433,27.33077249,0.547623537,-0.329933652,0.236145844,0.985099419,0.148944121,0.085992929,0,66.39014674,-39.29339917,27.44116799,0.545737112,-0.330625751,0.226104161,1,132
66.43906018,-39.33030591,27.35437623,0.547780478,-0.32991589,0.236037456,0.98507689,0.149055831,0.086057424,0,66.49678851,-39.3187114,27.34941238,0.547864939,-0.330974098,0.249080458,1,132.1
66.4938534,-39.36329552,27.377969,0.547932176,-0.329896027,0.235927645,0.985054344,0.149167537,0.086121918,0,66.52118019,-39.40202109,27.34668872,0.531494159,-0.369392395,0.240253935,1,132.2
66.54866126,-39.39628292,27.40155064,0.548078614,-0.329874064,0.235816414,0.985031782,0.149279241,0.08618641,0,66.4640847,-39.46456224,27.48174196,0.535150345,-0.342791587,0.275385766,1,132.3
66.60348324,-39.42926792,27.42512101,0.548219777,-0.329850003,0.235703769,0.985009202,0.149390943,0.086250901,0,66.58294192,-39.43052603,27.45102926,0.562757232,-0.330458215,0.212274687,1,132.4
66.6583188,-39.46225031,27.44867999,0.548355648,-0.329823846,0.235589713,0.984986606,0.149502642,0.086315391,0,66.52470397,-39.36253294,27.56641815,0.529591769,-0.343825704,0.221960433,1,132.5
66.71316743,-39.49522987,27.47222741,0.548486212,-0.329795594,0.235474251,0.984963992,0.149614339,0.086379879,0,66.7516306,-39.41754275,27.4248742,0.553052286,-0.322205741,0.230448993,1,132.6
66.76802857,-39.52820639,27.49576315,0.548611457,-0.329765249,0.235357387,0.984941362,0.149726032,0.086444365,0,66.80211682,-39.458816,27.58476198,0.522746913,-0.353576707,0.255575004,1,132.7
66.82290171,-39.56117967,27.51928706,0.548731366,-0.329732815,0.235239127,0.984918715,0.149837724,0.08650885,0,66.82167508,-39.49378249,27.46829844,0.519657576,-0.318716645,0.256819931,1,132.8
66.8777863,-39.5941495,27.54279901,0.548845929,-0.329698292,0.235119475,0.984896051,0.149949412,0.086573334,0,66.85339017,-39.56555745,27.55000222,0.549333269,-0.317148627,0.224171709,1,132.9
66.93268181,-39.62711567,27.56629885,0.548955131,-0.329661683,0.234998435,0.98487337,0.150061099,0.086637816,0,66.91600617,-39.5996688,27.56285478,0.51141668,-0.349006052,0.227167259,1,133
66.98758771,-39.66007797,27.58978645,0.549058961,-0.329622991,0.234876013,0.984850673,0.150172782,0.086702296,0,66.94827764,-39.72049197,27.60085352,0.533806397,-0.31820549,0.212924689,1,133.1
67.04250345,-39.69303619,27.61326168,0.549157408,-0.329582219,0.234752213,0.984827958,0.150284463,0.086766775,0,67.08813871,-39.77154027,27.70124343,0.551227352,-0.332306797,0.21960763,1,133.2
67.0974285,-39.72599013,27.63672438,0.54925046,-0.329539369,0.23462704,0.984805226,0.150396142,0.086831253,0,67.11519287,-39.7231834,27.63992231,0.580124303,-0.319161134,0.21813972,1,133.3
67.15236231,-39.75893957,27.66017443,0.549338108,-0.329494445,0.2345005,0.984782478,0.150507818,0.086895729,0,67.15289065,-39.76734043,27.76935297,0.549789563,-0.345355138,0.240018812,1,133.4
67.20730434,-39.79188432,27.68361169,0.549420342,-0.329447449,0.234372596,0.984759713,0.150619491,0.086960204,0,67.18867412,-39.73461814,27.62642609,0.547844439,-0.346712733,0.23059831,1,133.5
67.26225406,-39.82482416,27.70703602,0.549497153,-0.329398385,0.234243334,0.984736931,0.150731162,0.087024677,0,67.31369093,-39.89064089,27.75149383,0.513454706,-0.332923255,0.228844025,1,133.6
67.31721091,-39.85775888,27.73044729,0.549568532,-0.329347256,0.23411272,0.984714132,0.15084283,0.087089148,0,67.26461924,-39.88674209,27.79332379,0.570867871,-0.292969854,0.26197307,1,133.7
67.37217436,-39.89068829,27.75384537,0.549634472,-0.329294067,0.233980758,0.984691316,0.150954495,0.087153619,0,67.40457539,-39.89924014,27.83314506,0.574113477,-0.349471093,0.236557066,1,133.8
67.42714385,-39.92361217,27.77723012,0.549694965,-0.32923882,0.233847454,0.984668483,0.151066158,0.087218087,0,67.55272066,-39.95772238,27.77493752,0.521373154,-0.356210489,0.237620603,1,133.9
67.48211885,-39.95653032,27.8006014,0.549750005,-0.329181519,0.233712812,0.984645633,0.151177819,0.087282554,0,67.51597504,-39.85220234,27.74511853,0.522414779,-0.337697685,0.240268408,1,134
67.53709881,-39.98944254,27.82395908,0.549799586,-0.32912217,0.233576839,0.984622767,0.151289476,0.08734702,0,67.53478772,-39.99467251,27.74497663,0.549719735,-0.331507153,0.252173213,1,134.1
67.59208318,-40.02234862,27.84730303,0.549843702,-0.329060775,0.233439539,0.984599883,0.151401132,0.087411484,0,67.6733717,-40.0470404,27.85659166,0.559644703,-0.344408603,0.24563352,1,134.2
67.64707142,-40.05524835,27.87063313,0.549882348,-0.328997338,0.233300918,0.984576983,0.151512784,0.087475947,0,67.55856343,-39.92552258,27.87065099,0.556984699,-0.346846517,0.23894453,1,134.3
67.70206297,-40.08814154,27.89394922,0.549915521,-0.328931866,0.233160982,0.984554066,0.151624434,0.087540408,0,67.62569933,-40.05068233,27.98347616,0.568682077,-0.327196048,0.220009952,1,134.4
67.75705729,-40.12102797,27.9172512,0.549943216,-0.328864362,0.233019736,0.984531131,0.151736082,0.087604868,0,67.65802106,-40.22149241,27.99957871,0.532588088,-0.317156882,0.228713944,1,134.5
67.81205383,-40.15390746,27.94053892,0.54996543,-0.32879483,0.232877185,0.98450818,0.151847726,0.087669326,0,67.7450467,-40.09324599,27.92324987,0.510009548,-0.300233199,0.252946815,1,134.6
67.86705205,-40.18677979,27.96381225,0.549982162,-0.328723276,0.232733336,0.984485213,0.151959369,0.087733782,0,67.779843,-40.19831083,27.98299254,0.562857994,-0.309213724,0.239900702,1,134.7
67.92205139,-40.21964476,27.98707107,0.549993409,-0.328649705,0.232588193,0.984462228,0.152071008,0.087798237,0,67.89778941,-40.180528,28.04874634,0.525363308,-0.329528442,0.228231117,1,134.8
67.97705131,-40.25250217,28.01031525,0.54999917,-0.328574122,0.232441763,0.984439226,0.152182645,0.087862691,0,67.96680664,-40.20753398,28.06905054,0.556682661,-0.374207911,0.204840537,1,134.9
68.03205125,-40.28535182,28.03354465,0.549999444,-0.328496532,0.232294051,0.984416208,0.152294279,0.087927143,0,68.10513724,-40.25305945,28.0439252,0.560387206,-0.341709968,0.229832701,1,135
68.08705068,-40.31819352,28.05675916,0.549994232,-0.328416941,0.232145064,0.984393172,0.152405911,0.087991594,0,68.0942447,-40.31494269,28.14702817,0.541128468,-0.324066863,0.22070886,1,135.1
68.14204903,-40.35102705,28.07995864,0.549983534,-0.328335354,0.231994807,0.98437012,0.15251754,0.088056043,0,68.1312301,-40.26810611,28.11560706,0.584521261,-0.302594902,0.242444948,1,135.2
68.19704576,-40.38385223,28.10314297,0.54996735,-0.328251777,0.231843285,0.984347051,0.152629167,0.088120491,0,68.18618501,-40.33657077,28.02799372,0.560409956,-0.32414991,0.242874861,1,135.3
68.25204033,-40.41666885,28.12631202,0.549945684,-0.328166216,0.231690506,0.984323965,0.152740791,0.088184937,0,68.10318445,-40.37540118,28.10686512,0.554503677,-0.341742463,0.24347673,1,135.4
68.30703219,-40.44947672,28.14946566,0.549918537,-0.328078677,0.231536475,0.984300862,0.152852412,0.088249381,0,68.35261736,-40.46642337,28.07722601,0.564346188,-0.334301161,0.225129928,1,135.5
68.36202078,-40.48227563,28.17260378,0.549885912,-0.327989165,0.231381198,0.984277742,0.152964031,0.088313824,0,68.35203765,-40.44581166,28.16552601,0.536793163,-0.308043873,0.267738165,1,135.6
68.41700556,-40.5150654,28.19572625,0.549847813,-0.327897689,0.231224682,0.984254606,0.153075647,0.088378266,0,68.38982684,-40.48929168,28.1588825,0.562060472,-0.326711023,0.260444244,1,135.7
68.47198598,-40.54784583,28.21883295,0.549804243,-0.327804252,0.231066931,0.984231452,0.15318726,0.088442706,0,68.44420297,-40.47790865,28.24747217,0.554462427,-0.356850202,0.229635451,1,135.8
68.5269615,-40.58061671,28.24192374,0.549755209,-0.327708864,0.230907954,0.984208282,0.153298871,0.088507144,0,68.55836711,-40.50994396,28.26519448,0.546703801,-0.298220023,0.240391097,1,135.9
68.58193158,-40.61337787,28.26499852,0.549700715,-0.327611529,0.230747756,0.984185094,0.153410479,0.088571581,0,68.60554326,-40.54589373,28.22965597,0.57430154,-0.352795385,0.236293091,1,136
68.63689565,-40.64612909,28.28805715,0.549640766,-0.327512255,0.230586342,0.98416189,0.153522085,0.088636017,0,68.61500053,-40.599762,28.33027045,0.582380879,-0.321625921,0.203542655,1,136.1
68.69185319,-40.6788702,28.31109952,0.549575371,-0.327411049,0.230423721,0.984138669,0.153633688,0.088700451,0,68.6578006,-40.7782,28.23865442,0.540650315,-0.292320828,0.216935431,1,136.2
68.74680364,-40.71160099,28.33412551,0.549504535,-0.327307917,0.230259898,0.984115431,0.153745288,0.088764883,0,68.78006551,-40.7122875,28.372051,0.575366065,-0.319320591,0.269428932,1,136.3
68.80174647,-40.74432128,28.357135,0.549428267,-0.327202868,0.230094879,0.984092176,0.153856885,0.088829314,0,68.8196334,-40.6196156,28.37576455,0.549401463,-0.297487727,0.189180544,1,136.4
68.85668113,-40.77703087,28.38012787,0.549346575,-0.327095909,0.229928671,0.984068905,0.15396848,0.088893744,0,68.82057074,-40.75824603,28.37277044,0.570991516,-0.301666614,0.222929326,1,136.5
68.91160707,-40.80972957,28.403104,0.549259468,-0.326987046,0.229761281,0.984045616,0.154080073,0.088958171,0,68.97882711,-40.88009607,28.42044265,0.550637467,-0.32441916,0.239975819,1,136.6
68.96652377,-40.8424172,28.42606327,0.549166956,-0.326876288,0.229592716,0.984022311,0.154191662,0.089022598,0,68.97430557,-40.84033307,28.4801486,0.577733748,-0.368153513,0.218054208,1,136.7
69.02143067,-40.87509356,28.44900557,0.549069048,-0.326763643,0.229422981,0.983998989,0.15430325,0.089087023,0,69.01745347,-40.84802574,28.46552883,0.590344647,-0.328272604,0.223662414,1,136.8
69.07632725,-40.90775848,28.47193077,0.548965756,-0.326649118,0.229252084,0.983975649,0.154414834,0.089151446,0,68.98093181,-40.92183731,28.54194459,0.589748388,-0.339993496,0.247965438,1,136.9
69.13121296,-40.94041175,28.49483878,0.54885709,-0.326532721,0.229080031,0.983952293,0.154526416,0.089215868,0,69.12180318,-40.96696388,28.46930695,0.552372506,-0.332147305,0.234064936,1,137
69.18608727,-40.9730532,28.51772946,0.548743063,-0.326414461,0.22890683,0.983928921,0.154637995,0.089280288,0,69.1563429,-41.03974487,28.52628635,0.540054559,-0.332806419,0.21831765,1,137.1
69.24094963,-41.00568263,28.54060271,0.548623688,-0.326294346,0.228732487,0.983905531,0.154749571,0.089344707,0,69.24505928,-41.04384064,28.44966703,0.574096079,-0.341386027,0.24182637,1,137.2
69.29579953,-41.03829987,28.56345841,0.548498976,-0.326172385,0.228557008,0.983882124,0.154861145,0.089409124,0,69.24972534,-41.06679111,28.61448602,0.552722912,-0.341347951,0.244128037,1,137.3
69.35063643,-41.07090473,28.58629645,0.548368943,-0.326048585,0.228380402,0.983858701,0.154972716,0.089473539,0,69.36441776,-41.0324042,28.52658662,0.561079529,-0.320098171,0.259931987,1,137.4
69.40545979,-41.10349702,28.60911672,0.548233602,-0.325922956,0.228202674,0.98383526,0.155084285,0.089537954,0,69.48552026,-41.04502099,28.61328037,0.531307268,-0.346910431,0.214584468,1,137.5
69.46026908,-41.13607657,28.6319191,0.548092968,-0.325795506,0.228023832,0.983811803,0.155195851,0.089602366,0,69.43385646,-41.0443718,28.65475357,0.531298468,-0.314719316,0.197496071,1,137.6
69.51506379,-41.1686432,28.65470349,0.547947057,-0.325666244,0.227843883,0.983788329,0.155307414,0.089666777,0,69.52242277,-41.16118698,28.60382072,0.573835142,-0.276993258,0.230382808,1,137.7
69.56984338,-41.20119672,28.67746977,0.547795884,-0.32553518,0.227662834,0.983764838,0.155418974,0.089731187,0,69.61097716,-41.21058653,28.65149702,0.521245999,-0.304340002,0.279362869,1,137.8
69.62460732,-41.23373695,28.70021784,0.547639466,-0.325402323,0.227480693,0.98374133,0.155530532,0.089795595,0,69.6763149,-41.38550731,28.63663659,0.578847953,-0.333355748,0.252776204,1,137.9
69.67935511,-41.26626372,28.72294759,0.547477821,-0.325267682,0.227297465,0.983717805,0.155642087,0.089860001,0,69.71289778,-41.30520381,28.75924716,0.565532302,-0.272073321,0.233557819,1,138
69.7340862,-41.29877684,28.7456589,0.547310965,-0.325131266,0.22711316,0.983694264,0.15575364,0.089924406,0,69.7363868,-41.25330927,28.77416885,0.558645528,-0.334123605,0.229062298,1,138.1
69.78880009,-41.33127615,28.76835168,0.547138918,-0.324993085,0.226927783,0.983670705,0.15586519,0.089988809,0,69.7368283,-41.25270127,28.79727421,0.540071779,-0.353293173,0.221781609,1,138.2
69.84349626,-41.36376147,28.79102582,0.546961699,-0.324853149,0.226741342,0.98364713,0.155976737,0.090053211,0,69.8674633,-41.43379072,28.82790217,0.532606121,-0.362650457,0.224565593,1,138.3
69.8981742,-41.39623261,28.8136812,0.546779326,-0.324711467,0.226553845,0.983623538,0.156088281,0.090117611,0,69.94781972,-41.3433916,28.7718155,0.550554947,-0.334074171,0.218828693,1,138.4
69.95283338,-41.42868942,28.83631773,0.546591819,-0.32456805,0.226365299,0.983599929,0.156199823,0.09018201,0,69.90754646,-41.43478665,28.82173682,0.554576827,-0.340386613,0.255576274,1,138.5
70.0074733,-41.46113171,28.8589353,0.5463992,-0.324422908,0.226175712,0.983576303,0.156311362,0.090246407,0,70.06401926,-41.4749762,28.90278232,0.573351535,-0.331835986,0.225983013,1,138.6
70.06209345,-41.49355931,28.88153381,0.54620149,-0.32427605,0.22598509,0.98355266,0.156422899,0.090310803,0,69.92177425,-41.43550202,28.8548022,0.545785103,-0.335694165,0.223676138,1,138.7
70.11669332,-41.52597206,28.90411316,0.545998709,-0.324127488,0.225793442,0.983529001,0.156534433,0.090375197,0,70.20323821,-41.53290899,28.87452237,0.532905566,-0.33293053,0.201048493,1,138.8
70.17127241,-41.55836979,28.92667323,0.545790881,-0.323977231,0.225600775,0.983505324,0.156645964,0.090439589,0,70.18653521,-41.56401409,28.93698313,0.541007877,-0.324129046,0.266032943,1,138.9
70.22583021,-41.59075231,28.94921394,0.545578028,-0.32382529,0.225407097,0.983481631,0.156757492,0.09050398,0,70.32723484,-41.6380277,29.00917972,0.549298083,-0.334251722,0.181057823,1,139
70.28036623,-41.62311948,28.97173518,0.545360173,-0.323671675,0.225212415,0.983457921,0.156869018,0.09056837,0,70.33834933,-41.56983309,29.02878403,0.570928241,-0.339607752,0.240263779,1,139.1
70.33487996,-41.65547112,28.99423686,0.545137341,-0.323516399,0.225016736,0.983434194,0.156980541,0.090632758,0,70.27101484,-41.5932108,28.95039148,0.507894151,-0.306710225,0.191380068,1,139.2
70.38937092,-41.68780707,29.01671886,0.544909556,-0.32335947,0.22482007,0.98341045,0.157092061,0.090697144,0,70.41234665,-41.66305657,28.96630701,0.527844072,-0.288237437,0.272066166,1,139.3
70.4438386,-41.72012716,29.03918111,0.544676843,-0.323200901,0.224622423,0.983386689,0.157203579,0.090761529,0,70.44980936,-41.71233707,28.88834866,0.571117934,-0.334000557,0.257749024,1,139.4
70.49828252,-41.75243123,29.06162349,0.544439227,-0.323040703,0.224423804,0.983362911,0.157315094,0.090825912,0,70.48275475,-41.82556224,29.1010245,0.521091466,-0.35212796,0.185539879,1,139.5
70.5527022,-41.78471912,29.08404591,0.544196734,-0.322878887,0.224224219,0.983339117,0.157426606,0.090890293,0,70.56116204,-41.85405624,29.07659224,0.553045629,-0.308314015,0.204577895,1,139.6
70.60709714,-41.81699066,29.10644828,0.543949392,-0.322715464,0.224023678,0.983315305,0.157538116,0.090954674,0,70.64615073,-41.86467886,29.10060008,0.543946849,-0.322824685,0.230026055,1,139.7
70.66146686,-41.84924571,29.1288305,0.543697227,-0.322550445,0.223822187,0.983291477,0.157649623,0.091019052,0,70.77036507,-41.84799104,29.14773817,0.495327429,-0.34326743,0.214258328,1,139.8
70.71581089,-41.88148409,29.15119247,0.543440267,-0.322383843,0.223619756,0.983267632,0.157761127,0.091083429,0,70.71000703,-41.86325374,29.12806755,0.545853725,-0.305390519,0.23777214,1,139.9
70.77012874,-41.91370566,29.17353411,0.543178539,-0.322215669,0.223416391,0.98324377,0.157872628,0.091147804,0,70.77701064,-41.92699826,29.22502525,0.532080303,-0.297810456,0.237326346,1,140
70.82441995,-41.94591025,29.19585532,0.542912074,-0.322045934,0.223212101,0.983219891,0.157984127,0.091212178,0,70.86985507,-41.88784149,29.22990037,0.543912613,-0.317630328,0.216943496,1,140.1
70.87868404,-41.97809772,29.21815601,0.5426409,-0.321874651,0.223006895,0.983195995,0.158095623,0.09127655,0,70.85455893,-41.98156976,29.25816602,0.548191527,-0.319256405,0.25671285,1,140.2
70.93292054,-42.0102679,29.24043609,0.542365047,-0.321701832,0.222800779,0.983172083,0.158207116,0.091340921,0,70.85534914,-41.9899599,29.13003172,0.579569537,-0.338213721,0.209714805,1,140.3
70.987129,-42.04242065,29.26269546,0.542084544,-0.321527489,0.222593763,0.983148153,0.158318607,0.09140529,0,71.02902213,-42.01218529,29.34017288,0.568201903,-0.332241563,0.201639416,1,140.4
71.04130894,-42.07455581,29.28493405,0.541799424,-0.321351634,0.222385854,0.983124207,0.158430095,0.091469658,0,71.01360931,-42.03292537,29.26836542,0.543701946,-0.31810507,0.228656141,1,140.5
71.09545991,-42.10667324,29.30715176,0.541509717,-0.32117428,0.222177061,0.983100244,0.15854158,0.091534024,0,71.10229098,-42.15972359,29.3612767,0.545521571,-0.2846388,0.248775187,1,140.6
71.14958146,-42.13877279,29.32934849,0.541215455,-0.320995438,0.221967391,0.983076264,0.158653062,0.091598388,0,71.12930578,-42.18254167,29.22956547,0.53527941,-0.340432703,0.22848346,1,140.7
71.20367312,-42.1708543,29.35152418,0.54091667,-0.320815122,0.221756854,0.983052267,0.158764542,0.091662751,0,71.16759559,-42.09727363,29.33235893,0.558086918,-0.322093611,0.240942627,1,140.8
71.25773446,-42.20291763,29.37367873,0.540613395,-0.320633344,0.221545458,0.983028254,0.158876019,0.091727112,0,71.25687988,-42.21879568,29.33018555,0.532125494,-0.33407907,0.213920566,1,140.9
71.31176503,-42.23496264,29.39581205,0.540305663,-0.320450117,0.22133321,0.983004223,0.158987494,0.091791472,0,71.27189994,-42.31555773,29.38256992,0.537977575,-0.307469386,0.230430267,1,141
71.36576438,-42.26698919,29.41792406,0.539993508,-0.320265453,0.221120119,0.982980176,0.159098965,0.09185583,0,71.36952015,-42.27745778,29.46121733,0.541159738,-0.308162899,0.226663324,1,141.1
71.41973208,-42.29899713,29.44001468,0.539676965,-0.320079367,0.220906195,0.982956111,0.159210434,0.091920187,0,71.40566809,-42.23096387,29.41039836,0.541090514,-0.35180908,0.204937044,1,141.2
71.47366768,-42.33098631,29.46208382,0.539356068,-0.31989187,0.220691444,0.98293203,0.1593219,0.091984542,0,71.49161073,-42.25242895,29.48953813,0.522170502,-0.327574648,0.191220258,1,141.3
71.52757077,-42.36295661,29.48413141,0.539030852,-0.319702976,0.220475876,0.982907932,0.159433363,0.092048895,0,71.50001327,-42.39614903,29.47871414,0.53045321,-0.30266695,0.227218664,1,141.4
71.5814409,-42.39490788,29.50615736,0.538701353,-0.319512699,0.220259499,0.982883818,0.159544824,0.092113247,0,71.51872233,-42.36371261,29.43908691,0.548323168,-0.329983736,0.247605871,1,141.5
71.63527766,-42.42683999,29.52816159,0.538367607,-0.319321051,0.220042321,0.982859686,0.159656282,0.092177597,0,71.66165703,-42.37533487,29.52002515,0.566027377,-0.306338253,0.233440352,1,141.6
71.68908063,-42.45875279,29.55014403,0.538029651,-0.319128046,0.219824352,0.982835537,0.159767737,0.092241946,0,71.60819397,-42.41687064,29.53213819,0.546047742,-0.343942562,0.225653118,1,141.7
71.74284938,-42.49064616,29.57210459,0.537687522,-0.318933698,0.2196056,0.982811372,0.15987919,0.092306293,0,71.75355989,-42.50207346,29.45360564,0.525385003,-0.333402651,0.22133831,1,141.8
71.79658351,-42.52251996,29.59404319,0.537341257,-0.31873802,0.219386073,0.98278719,0.159990639,0.092370639,0,71.81615935,-42.50571915,29.56220592,0.495612755,-0.32394247,0.208398966,1,141.9
71.8502826,-42.55437406,29.61595977,0.536990895,-0.318541027,0.21916578,0.982762991,0.160102086,0.092434983,0,71.84259601,-42.51660598,29.61174151,0.531945883,-0.301006713,0.214311832,1,142
